id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,local_orig,local_resp,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
0.0,1.0,0.0015021196436555777,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0017340669153639277,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0004705396903551388,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0016568566366506434,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.002290993515918766,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0006325547014256371,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005521800670273821,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005518636314588851,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0015005374658130922,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005518636314588851,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0015805956646428503,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.00047212186819762413,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005502814536163998,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0004705396903551388,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0007075499311594421,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0016587552500616257,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.000551547195890388,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.002211251752657505,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005512307603218909,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005528129381643762,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0004724383037661212,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0015783806156633709,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005509143247533938,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0014999045946760981,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.000547433533499926,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0004702232547866417,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0004705396903551388,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005505978891848968,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.000551547195890388,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0021324592961017353,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005509143247533938,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005502814536163998,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0015790134868003648,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005499650180479026,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0014957909322856364,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005499650180479026,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0004702232547866417,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005512307603218909,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0007097649801389216,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005512307603218909,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0017378641421858926,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.002132142860533238,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.00047212186819762413,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005512307603218909,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005521800670273821,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.001580912100211347,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0004702232547866417,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0014967402389911273,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.00046864107694415634,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.000547433533499926,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005509143247533938,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005505978891848968,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.002212517494931493,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.000551547195890388,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.00047370404604010947,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005521800670273821,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0015802792290743532,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0006312889591516489,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0017356490932064132,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005499650180479026,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0004727547393346183,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.000551547195890388,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.004030123400378647,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005518636314588851,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0017394463200283779,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005521800670273821,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.0,1.0,0.0005521800670273821,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.6666820987654322,0.27722772277227725,0.9972334038246301,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.6666820987654322,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6666820987654322,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6666820987654322,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5250154320987654,0.27722772277227725,0.9749360879260528,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.5250154320987654,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5250154320987654,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.0,1.0,0.00046895751251265345,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.5250154320987654,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6667438271604939,0.27722772277227725,0.9807031261619119,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.6667438271604939,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6667438271604939,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6667438271604939,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5250771604938271,0.27722772277227725,0.9837174913874148,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.5250771604938271,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.0,1.0,0.00047338761047161236,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.5250771604938271,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5250771604938271,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6668055555555555,0.27722772277227725,0.9866378752490743,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.6668055555555555,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6668055555555555,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.0,1.0,0.00047370404604010947,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.6668055555555555,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5251388888888889,0.27722772277227725,0.989642430971954,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.5251388888888889,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5251388888888889,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5251388888888889,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6668672839506173,0.27722772277227725,0.9933529544481505,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.6668672839506173,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6668672839506173,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.0,1.0,0.00047370404604010947,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.6668672839506173,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5252006172839506,0.27722772277227725,0.9963692182870646,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.5252006172839506,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5252006172839506,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5252006172839506,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.666929012345679,0.27722772277227725,0.999293399375546,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.0,1.0,0.0005518636314588851,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.666929012345679,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.666929012345679,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.666929012345679,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5252623456790123,0.27722772277227725,0.9769274169586047,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.5252623456790123,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5252623456790123,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.0,1.0,0.0005521800670273821,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.5252623456790123,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6669907407407407,0.27722772277227725,0.9798405228021889,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.6669907407407407,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6669907407407407,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6669907407407407,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5253240740740741,0.27722772277227725,0.9829251367238981,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.5253240740740741,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5253240740740741,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.0,1.0,0.00047085612592363585,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.5253240740740741,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6670524691358025,0.27722772277227725,0.9857743225826457,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.6670524691358025,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.0,1.0,0.0022080873969725343,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.6670524691358025,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6670524691358025,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5253858024691358,0.27722772277227725,0.988780460483368,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.0,1.0,0.0004680082058071623,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.5253858024691358,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5253858024691358,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5253858024691358,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6671141975308642,0.27722772277227725,0.9916211025817662,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.6671141975308642,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6671141975308642,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.0,1.0,0.0005493321469109085,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.6671141975308642,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.0,1.0,0.0014970566745596244,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.5254475308641975,0.27722772277227725,0.9947035014544962,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.5254475308641975,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5254475308641975,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5254475308641975,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6671759259259259,0.27722772277227725,0.9975530037488121,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.6671759259259259,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.0,1.0,0.0005496485824794055,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.6671759259259259,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.6671759259259259,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5255092592592593,0.27722772277227725,0.9752566371569403,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.0,1.0,0.0015011703369500863,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.4222222222222222,1.0,0.8636363636363636,0
0.5255092592592593,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
0.5255092592592593,0.27722772277227725,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.0,0.0,1
